Actual High Prices,Predicted High Prices,Date
452.5,451.42554,2025-01-03 18:59:00
452.37,451.47458,2025-01-03 18:58:00
452.32,451.40237,2025-01-03 18:57:00
452.46,451.59402,2025-01-03 18:56:00
452.45,451.5853,2025-01-03 18:55:00
452.63,451.74332,2025-01-03 18:54:00
452.68,451.69998,2025-01-03 18:53:00
452.69,451.7879,2025-01-03 18:52:00
452.59,451.67438,2025-01-03 18:51:00
452.6545,451.67386,2025-01-03 18:50:00
452.58,451.61478,2025-01-03 18:49:00
452.54999999999995,451.60556,2025-01-03 18:48:00
452.5,451.49026,2025-01-03 18:47:00
452.51,451.46304,2025-01-03 18:46:00
452.4987,451.38776,2025-01-03 18:45:00
452.4012,451.49124,2025-01-03 18:44:00
452.445,451.5178,2025-01-03 18:43:00
452.69,451.60333,2025-01-03 18:42:00
452.5913,451.57233,2025-01-03 18:41:00
452.45,451.55035,2025-01-03 18:40:00
452.27,451.48862,2025-01-03 18:39:00
452.45,451.49362,2025-01-03 18:38:00
452.45,451.58145,2025-01-03 18:37:00
452.5,451.6915,2025-01-03 18:36:00
452.7191,451.77414,2025-01-03 18:35:00
452.9039,451.9173,2025-01-03 18:34:00
452.84,451.93668,2025-01-03 18:33:00
452.6399,451.9949,2025-01-03 18:32:00
452.77,451.9563,2025-01-03 18:31:00
452.74,452.08682,2025-01-03 18:30:00
452.97,452.14594,2025-01-03 18:29:00
453.23,452.316,2025-01-03 18:28:00
453.26,452.34802,2025-01-03 18:27:00
453.46,452.43332,2025-01-03 18:26:00
453.57,452.4378,2025-01-03 18:25:00
453.44,452.4485,2025-01-03 18:24:00
453.37,452.40692,2025-01-03 18:23:00
453.48,452.35107,2025-01-03 18:22:00
453.54,452.31216,2025-01-03 18:21:00
453.55,452.266,2025-01-03 18:20:00
453.57,452.21783,2025-01-03 18:19:00
453.41,452.15823,2025-01-03 18:18:00
453.23,452.1403,2025-01-03 18:17:00
453.18999999999994,452.11563,2025-01-03 18:16:00
453.025,452.14664,2025-01-03 18:15:00
453.22,452.22488,2025-01-03 18:14:00
453.23,452.35815,2025-01-03 18:13:00
453.28,452.52158,2025-01-03 18:12:00
453.43,452.5784,2025-01-03 18:11:00
453.20000000000005,452.66245,2025-01-03 18:10:00
453.369,452.64087,2025-01-03 18:09:00
453.39,452.71906,2025-01-03 18:08:00
453.35,452.65518,2025-01-03 18:07:00
453.25,452.69595,2025-01-03 18:06:00
453.376,452.5849,2025-01-03 18:05:00
453.5065,452.68243,2025-01-03 18:04:00
453.56,452.66318,2025-01-03 18:03:00
453.71,452.69803,2025-01-03 18:02:00
453.72,452.68307,2025-01-03 18:01:00
453.63,452.6249,2025-01-03 18:00:00
453.6069,452.55725,2025-01-03 17:59:00
453.64,452.4014,2025-01-03 17:58:00
453.4,452.4097,2025-01-03 17:57:00
453.41,452.30807,2025-01-03 17:56:00
453.57,452.4038,2025-01-03 17:55:00
453.61,452.43896,2025-01-03 17:54:00
453.58,452.53812,2025-01-03 17:53:00
453.56,452.53467,2025-01-03 17:52:00
453.59,452.59985,2025-01-03 17:51:00
453.63,452.69168,2025-01-03 17:50:00
453.69,452.8218,2025-01-03 17:49:00
453.69,452.85382,2025-01-03 17:48:00
453.75,452.9982,2025-01-03 17:47:00
453.7,453.00238,2025-01-03 17:46:00
453.96,453.14862,2025-01-03 17:45:00
454.03,453.1339,2025-01-03 17:44:00
454.12,453.25327,2025-01-03 17:43:00
454.21,453.16776,2025-01-03 17:42:00
454.32,453.22446,2025-01-03 17:41:00
454.24,453.08295,2025-01-03 17:40:00
454.14,453.12103,2025-01-03 17:39:00
454.26,453.05374,2025-01-03 17:38:00
454.23,453.18607,2025-01-03 17:37:00
454.28,453.24298,2025-01-03 17:36:00
454.37,453.352,2025-01-03 17:35:00
454.48,453.37387,2025-01-03 17:34:00
454.44,453.53452,2025-01-03 17:33:00
454.45,453.51898,2025-01-03 17:32:00
454.35,453.57443,2025-01-03 17:31:00
454.62,453.60297,2025-01-03 17:30:00
454.75,453.6311,2025-01-03 17:29:00
454.56,453.65186,2025-01-03 17:28:00
454.52,453.63977,2025-01-03 17:27:00
454.48,453.602,2025-01-03 17:26:00
454.52,453.59943,2025-01-03 17:25:00
454.63,453.61716,2025-01-03 17:24:00
454.66,453.6857,2025-01-03 17:23:00
454.67,453.70053,2025-01-03 17:22:00
454.46,453.67047,2025-01-03 17:21:00
454.47,453.6096,2025-01-03 17:20:00
454.45,453.58026,2025-01-03 17:19:00
454.26,453.49927,2025-01-03 17:18:00
454.2599,453.48438,2025-01-03 17:17:00
454.27,453.48663,2025-01-03 17:16:00
454.3699,453.56723,2025-01-03 17:15:00
454.45,453.59662,2025-01-03 17:14:00
454.564,453.59653,2025-01-03 17:13:00
454.6,453.5633,2025-01-03 17:12:00
454.48,453.42563,2025-01-03 17:11:00
454.29,453.34042,2025-01-03 17:10:00
454.31,453.17694,2025-01-03 17:09:00
454.06,453.14636,2025-01-03 17:08:00
453.8299999999999,453.0035,2025-01-03 17:07:00
453.79,453.02066,2025-01-03 17:06:00
453.91,452.905,2025-01-03 17:05:00
453.79,452.98706,2025-01-03 17:04:00
453.76,452.90244,2025-01-03 17:03:00
453.76,452.95844,2025-01-03 17:02:00
453.94,452.86102,2025-01-03 17:01:00
453.9315,452.89932,2025-01-03 17:00:00
454.0,452.7873,2025-01-03 16:59:00
453.64,452.7339,2025-01-03 16:58:00
453.64,452.60208,2025-01-03 16:57:00
453.65,452.61765,2025-01-03 16:56:00
453.82,452.59042,2025-01-03 16:55:00
453.9057,452.6417,2025-01-03 16:54:00
453.93,452.58777,2025-01-03 16:53:00
453.94,452.55115,2025-01-03 16:52:00
453.9,452.41876,2025-01-03 16:51:00
453.7245,452.46152,2025-01-03 16:50:00
453.7096,452.42813,2025-01-03 16:49:00
453.635,452.58026,2025-01-03 16:48:00
453.8500000000001,452.65524,2025-01-03 16:47:00
454.26,452.80798,2025-01-03 16:46:00
454.4025,452.83618,2025-01-03 16:45:00
454.49000000000007,452.87686,2025-01-03 16:44:00
454.3,452.7655,2025-01-03 16:43:00
454.1700000000001,452.67203,2025-01-03 16:42:00
454.29,452.62753,2025-01-03 16:41:00
454.09,452.61417,2025-01-03 16:40:00
454.26,452.67288,2025-01-03 16:39:00
454.2522,452.74365,2025-01-03 16:38:00
454.1399,452.7955,2025-01-03 16:37:00
454.1499999999999,452.78302,2025-01-03 16:36:00
454.12,452.8828,2025-01-03 16:35:00
454.29,452.8767,2025-01-03 16:34:00
454.37,453.06784,2025-01-03 16:33:00
454.59,453.14612,2025-01-03 16:32:00
454.63,453.4428,2025-01-03 16:31:00
454.83,453.54666,2025-01-03 16:30:00
454.8616,453.72955,2025-01-03 16:29:00
454.74,453.8426,2025-01-03 16:28:00
454.81000000000006,453.94135,2025-01-03 16:27:00
455.24,453.995,2025-01-03 16:26:00
455.19,454.00943,2025-01-03 16:25:00
454.86,453.97455,2025-01-03 16:24:00
454.85,453.81613,2025-01-03 16:23:00
454.85,453.7079,2025-01-03 16:22:00
454.88,453.5672,2025-01-03 16:21:00
454.86,453.49222,2025-01-03 16:20:00
454.73,453.3789,2025-01-03 16:19:00
454.63,453.28717,2025-01-03 16:18:00
454.15500000000003,453.24844,2025-01-03 16:17:00
453.935,453.13742,2025-01-03 16:16:00
453.86,453.14673,2025-01-03 16:15:00
453.89910000000003,453.02884,2025-01-03 16:14:00
453.63,453.08743,2025-01-03 16:13:00
453.8500000000001,452.9773,2025-01-03 16:12:00
453.72,453.04834,2025-01-03 16:11:00
453.7,452.92838,2025-01-03 16:10:00
453.84000000000003,452.93027,2025-01-03 16:09:00
453.82,452.81024,2025-01-03 16:08:00
453.68,452.77246,2025-01-03 16:07:00
453.68,452.60443,2025-01-03 16:06:00
453.73,452.52582,2025-01-03 16:05:00
453.74,452.3714,2025-01-03 16:04:00
453.74,452.2777,2025-01-03 16:03:00
453.455,452.11115,2025-01-03 16:02:00
453.20000000000005,452.05643,2025-01-03 16:01:00
452.97,451.9277,2025-01-03 16:00:00
453.16,451.99008,2025-01-03 15:59:00
453.3,452.0136,2025-01-03 15:58:00
453.2899,452.1847,2025-01-03 15:57:00
453.29,452.23767,2025-01-03 15:56:00
453.43,452.375,2025-01-03 15:55:00
453.44,452.46307,2025-01-03 15:54:00
453.74,452.59802,2025-01-03 15:53:00
453.74,452.6759,2025-01-03 15:52:00
453.635,452.75638,2025-01-03 15:51:00
453.58,452.8457,2025-01-03 15:50:00
453.92,452.9355,2025-01-03 15:49:00
454.2008,453.03137,2025-01-03 15:48:00
454.42,453.1401,2025-01-03 15:47:00
454.38,453.20407,2025-01-03 15:46:00
454.23,453.28586,2025-01-03 15:45:00
454.615,453.34384,2025-01-03 15:44:00
454.87,453.41797,2025-01-03 15:43:00
454.83950000000004,453.4973,2025-01-03 15:42:00
454.93,453.5161,2025-01-03 15:41:00
454.97,453.50754,2025-01-03 15:40:00
454.9999,453.46802,2025-01-03 15:39:00
454.89,453.4965,2025-01-03 15:38:00
454.769,453.5108,2025-01-03 15:37:00
454.88,453.56433,2025-01-03 15:36:00
454.93309999999997,453.583,2025-01-03 15:35:00
454.8,453.70465,2025-01-03 15:34:00
454.8,453.7392,2025-01-03 15:33:00
454.85,453.9537,2025-01-03 15:32:00
454.87,454.0813,2025-01-03 15:31:00
454.96,454.36145,2025-01-03 15:30:00
455.24,454.44882,2025-01-03 15:29:00
455.36,454.64398,2025-01-03 15:28:00
455.34,454.74435,2025-01-03 15:27:00
455.85,454.80853,2025-01-03 15:26:00
456.1648,454.8815,2025-01-03 15:25:00
456.1399,454.84424,2025-01-03 15:24:00
455.79,454.8584,2025-01-03 15:23:00
455.61,454.6822,2025-01-03 15:22:00
455.75,454.723,2025-01-03 15:21:00
455.75,454.59998,2025-01-03 15:20:00
455.71,454.71082,2025-01-03 15:19:00
455.74,454.56705,2025-01-03 15:18:00
455.65,454.63397,2025-01-03 15:17:00
455.68,454.54877,2025-01-03 15:16:00
455.64,454.6132,2025-01-03 15:15:00
455.57,454.5226,2025-01-03 15:14:00
455.41,454.5531,2025-01-03 15:13:00
455.02,454.42722,2025-01-03 15:12:00
455.14,454.46375,2025-01-03 15:11:00
455.18,454.44162,2025-01-03 15:10:00
455.35,454.56384,2025-01-03 15:09:00
455.33,454.54272,2025-01-03 15:08:00
455.7699,454.50058,2025-01-03 15:07:00
455.62,454.34702,2025-01-03 15:06:00
455.49,454.1381,2025-01-03 15:05:00
454.8,453.9561,2025-01-03 15:04:00
454.67,453.7175,2025-01-03 15:03:00
454.61,453.57983,2025-01-03 15:02:00
454.3,453.38846,2025-01-03 15:01:00
453.98,453.30145,2025-01-03 15:00:00
453.88,453.1663,2025-01-03 14:59:00
453.8500000000001,453.13855,2025-01-03 14:58:00
453.78,453.10464,2025-01-03 14:57:00
453.71,453.19583,2025-01-03 14:56:00
454.2,453.20972,2025-01-03 14:55:00
454.24,453.2459,2025-01-03 14:54:00
453.95,453.18875,2025-01-03 14:53:00
454.02,453.06113,2025-01-03 14:52:00
453.98,452.87964,2025-01-03 14:51:00
453.56,452.74756,2025-01-03 14:50:00
453.62,452.59012,2025-01-03 14:49:00
453.4099,452.4943,2025-01-03 14:48:00
453.4,452.41882,2025-01-03 14:47:00
453.28,452.36554,2025-01-03 14:46:00
453.21,452.25735,2025-01-03 14:45:00
453.23,452.10788,2025-01-03 14:44:00
453.055,452.00174,2025-01-03 14:43:00
452.88000000000005,451.87158,2025-01-03 14:42:00
453.5,451.77332,2025-01-03 14:41:00
453.45,451.64764,2025-01-03 14:40:00
453.13,451.5261,2025-01-03 14:39:00
452.73,451.3365,2025-01-03 14:38:00
451.75,451.201,2025-01-03 14:37:00
451.67,451.0405,2025-01-03 14:36:00
451.92,451.00723,2025-01-03 14:35:00
452.15,450.95856,2025-01-03 14:34:00
452.1199,450.93475,2025-01-03 14:33:00
451.97,450.79388,2025-01-03 14:32:00
451.68,450.75906,2025-01-03 14:31:00
451.5599,450.68295,2025-01-03 14:30:00
451.5,450.75388,2025-01-03 14:29:00
451.45,450.77805,2025-01-03 14:28:00
451.46,451.0425,2025-01-03 14:27:00
451.67,451.1469,2025-01-03 14:26:00
452.05,451.51886,2025-01-03 14:25:00
452.21,451.69095,2025-01-03 14:24:00
453.02,452.05618,2025-01-03 14:23:00
453.20000000000005,452.14996,2025-01-03 14:22:00
453.46,452.38058,2025-01-03 14:21:00
453.4015,452.33115,2025-01-03 14:20:00
453.87,452.39893,2025-01-03 14:19:00
453.91,452.1923,2025-01-03 14:18:00
453.71,452.04736,2025-01-03 14:17:00
453.67,451.7171,2025-01-03 14:16:00
453.38,451.54486,2025-01-03 14:15:00
452.7099,451.25052,2025-01-03 14:14:00
452.38,451.12784,2025-01-03 14:13:00
452.02,450.9076,2025-01-03 14:12:00
451.7,450.84534,2025-01-03 14:11:00
451.39,450.72733,2025-01-03 14:10:00
451.28,450.7657,2025-01-03 14:09:00
451.51,450.8305,2025-01-03 14:08:00
451.8081,451.04303,2025-01-03 14:07:00
451.89,451.16663,2025-01-03 14:06:00
451.4999,451.4482,2025-01-03 14:05:00
451.51,451.60333,2025-01-03 14:04:00
452.38,451.8793,2025-01-03 14:03:00
452.62,452.07175,2025-01-03 14:02:00
453.41,452.31332,2025-01-03 14:01:00
453.47,452.4268,2025-01-03 14:00:00
453.53,452.58228,2025-01-03 13:59:00
453.6,452.5729,2025-01-03 13:58:00
453.03,452.60822,2025-01-03 13:57:00
453.02,452.52597,2025-01-03 13:56:00
452.48,452.49524,2025-01-03 13:55:00
452.14,452.41953,2025-01-03 13:54:00
452.695,452.40985,2025-01-03 13:53:00
453.01,452.37747,2025-01-03 13:52:00
453.27,452.30246,2025-01-03 13:51:00
453.44,452.05365,2025-01-03 13:50:00
453.29,451.77957,2025-01-03 13:49:00
453.18999999999994,451.35703,2025-01-03 13:48:00
452.52,450.97534,2025-01-03 13:47:00
452.33,450.4579,2025-01-03 13:46:00
452.5,450.0383,2025-01-03 13:45:00
451.04,449.5081,2025-01-03 13:44:00
449.99,449.10495,2025-01-03 13:43:00
450.58,448.588,2025-01-03 13:42:00
450.63,448.19464,2025-01-03 13:41:00
447.67,447.75552,2025-01-03 13:40:00
447.315,447.4446,2025-01-03 13:39:00
447.04,447.06284,2025-01-03 13:38:00
447.06999999999994,446.8016,2025-01-03 13:37:00
447.12,446.58453,2025-01-03 13:36:00
447.0,446.48383,2025-01-03 13:35:00
447.0,446.4165,2025-01-03 13:34:00
447.0,446.42703,2025-01-03 13:33:00
447.3,446.40057,2025-01-03 13:32:00
447.54,446.44284,2025-01-03 13:31:00
447.43,446.47235,2025-01-03 13:30:00
447.54,446.51138,2025-01-03 13:29:00
447.49,446.5238,2025-01-03 13:28:00
447.38999999999993,446.5305,2025-01-03 13:27:00
447.38999999999993,446.58365,2025-01-03 13:26:00
447.74,446.62463,2025-01-03 13:25:00
447.8,446.64658,2025-01-03 13:24:00
447.8,446.6881,2025-01-03 13:23:00
447.75,446.6496,2025-01-03 13:22:00
447.69,446.6738,2025-01-03 13:21:00
447.83,446.744,2025-01-03 13:20:00
447.85,446.8416,2025-01-03 13:19:00
447.97,446.98288,2025-01-03 13:18:00
447.97,447.0079,2025-01-03 13:17:00
448.0,447.0571,2025-01-03 13:16:00
447.915,447.02835,2025-01-03 13:15:00
448.05000000000007,447.1698,2025-01-03 13:14:00
448.01,447.21732,2025-01-03 13:13:00
447.93,447.38046,2025-01-03 13:12:00
447.93,447.35095,2025-01-03 13:11:00
448.16,447.55078,2025-01-03 13:10:00
448.2,447.58173,2025-01-03 13:09:00
448.32,447.78082,2025-01-03 13:08:00
448.125,447.84232,2025-01-03 13:07:00
448.1,447.91882,2025-01-03 13:06:00
448.35999999999996,447.91858,2025-01-03 13:05:00
448.35,447.88315,2025-01-03 13:04:00
448.35999999999996,447.79205,2025-01-03 13:03:00
448.25,447.66248,2025-01-03 13:02:00
448.35999999999996,447.63458,2025-01-03 13:01:00
448.35999999999996,447.56604,2025-01-03 13:00:00
448.35999999999996,447.55963,2025-01-03 12:59:00
448.35999999999996,447.4996,2025-01-03 12:58:00
448.155,447.49426,2025-01-03 12:57:00
447.89,447.44223,2025-01-03 12:56:00
447.95,447.4611,2025-01-03 12:55:00
448.3302,447.46558,2025-01-03 12:54:00
448.265,447.53406,2025-01-03 12:53:00
448.45,447.46616,2025-01-03 12:52:00
448.09,447.44818,2025-01-03 12:51:00
448.0,447.30887,2025-01-03 12:50:00
447.65,447.3006,2025-01-03 12:49:00
447.65,447.188,2025-01-03 12:48:00
447.79,447.3147,2025-01-03 12:47:00
447.81,447.30856,2025-01-03 12:46:00
447.79,447.40207,2025-01-03 12:45:00
448.99,447.4024,2025-01-03 12:44:00
447.75,447.45078,2025-01-03 12:43:00
447.81,447.51868,2025-01-03 12:42:00
447.81,447.5387,2025-01-03 12:41:00
448.99,447.5686,2025-01-03 12:40:00
448.03999999999996,447.57977,2025-01-03 12:39:00
448.0919,447.55054,2025-01-03 12:38:00
448.0,447.5299,2025-01-03 12:37:00
448.99,447.43207,2025-01-03 12:36:00
447.95,447.37152,2025-01-03 12:35:00
447.95,447.2744,2025-01-03 12:34:00
448.0,447.16745,2025-01-03 12:33:00
448.0,447.0499,2025-01-03 12:32:00
448.0,446.94867,2025-01-03 12:31:00
448.0,446.9508,2025-01-03 12:30:00
448.0,446.79852,2025-01-03 12:29:00
447.93,446.79263,2025-01-03 12:28:00
447.8,446.7011,2025-01-03 12:27:00
447.74,446.781,2025-01-03 12:26:00
447.84,446.75885,2025-01-03 12:25:00
447.7099999999999,446.81152,2025-01-03 12:24:00
447.78,446.84293,2025-01-03 12:23:00
447.6,446.95123,2025-01-03 12:22:00
447.6,447.0472,2025-01-03 12:21:00
447.52,447.15842,2025-01-03 12:20:00
448.99,447.2507,2025-01-03 12:19:00
447.5962,447.25833,2025-01-03 12:18:00
447.7,447.30295,2025-01-03 12:17:00
448.99,447.1847,2025-01-03 12:16:00
449.37,447.1935,2025-01-03 12:15:00
449.29,447.08813,2025-01-03 12:14:00
447.7300000000001,447.1117,2025-01-03 12:13:00
447.85,447.04584,2025-01-03 12:12:00
448.0,447.10782,2025-01-03 12:11:00
447.9,447.15802,2025-01-03 12:10:00
447.91,447.2184,2025-01-03 12:09:00
448.17,447.20258,2025-01-03 12:08:00
448.19,447.2205,2025-01-03 12:07:00
447.87,447.0929,2025-01-03 12:06:00
447.85,447.0322,2025-01-03 12:05:00
447.77,446.783,2025-01-03 12:04:00
447.76,446.73572,2025-01-03 12:03:00
447.54,446.57132,2025-01-03 12:02:00
447.49,446.58514,2025-01-03 12:01:00
447.5,446.51212,2025-01-03 12:00:00
447.4,446.5338,2025-01-03 11:59:00
447.3,446.50443,2025-01-03 11:58:00
447.22,446.51996,2025-01-03 11:57:00
447.34,446.5003,2025-01-03 11:56:00
447.34,446.6623,2025-01-03 11:55:00
447.43,446.6317,2025-01-03 11:54:00
447.38999999999993,446.73627,2025-01-03 11:53:00
447.37,446.66348,2025-01-03 11:52:00
447.36,446.71228,2025-01-03 11:51:00
447.38999999999993,446.68134,2025-01-03 11:50:00
447.48,446.7346,2025-01-03 11:49:00
447.48,446.74683,2025-01-03 11:48:00
447.42,446.82062,2025-01-03 11:47:00
447.37,446.78162,2025-01-03 11:46:00
447.38999999999993,446.82587,2025-01-03 11:45:00
447.49,446.75757,2025-01-03 11:44:00
447.49,446.70413,2025-01-03 11:43:00
447.4,446.5154,2025-01-03 11:42:00
447.22,446.4992,2025-01-03 11:41:00
447.29,446.27475,2025-01-03 11:40:00
447.11,446.4221,2025-01-03 11:39:00
447.23,446.33887,2025-01-03 11:38:00
447.28,446.62955,2025-01-03 11:37:00
447.22,446.54047,2025-01-03 11:36:00
447.2,446.71976,2025-01-03 11:35:00
447.22,446.5955,2025-01-03 11:34:00
447.22,446.76102,2025-01-03 11:33:00
447.25,446.71292,2025-01-03 11:32:00
447.38999999999993,446.88147,2025-01-03 11:31:00
447.62,446.8342,2025-01-03 11:30:00
447.56,446.93576,2025-01-03 11:29:00
447.63,446.84363,2025-01-03 11:28:00
447.58,446.81717,2025-01-03 11:27:00
447.36,446.67587,2025-01-03 11:26:00
447.3,446.61307,2025-01-03 11:25:00
447.38,446.53455,2025-01-03 11:24:00
447.35,446.50476,2025-01-03 11:23:00
447.28,446.50034,2025-01-03 11:22:00
447.22,446.42242,2025-01-03 11:21:00
447.24,446.46927,2025-01-03 11:20:00
447.1,446.36633,2025-01-03 11:19:00
447.02,446.47586,2025-01-03 11:18:00
447.14,446.3974,2025-01-03 11:17:00
447.28,446.5105,2025-01-03 11:16:00
446.87,446.4593,2025-01-03 11:15:00
446.73,446.49023,2025-01-03 11:14:00
446.9,446.493,2025-01-03 11:13:00
446.86,446.50992,2025-01-03 11:12:00
446.86,446.56143,2025-01-03 11:11:00
446.88,446.58212,2025-01-03 11:10:00
446.9,446.5882,2025-01-03 11:09:00
446.97,446.6942,2025-01-03 11:08:00
446.91,446.58542,2025-01-03 11:07:00
446.95,446.5649,2025-01-03 11:06:00
446.95,446.33746,2025-01-03 11:05:00
446.95,446.22797,2025-01-03 11:04:00
446.94,446.1889,2025-01-03 11:03:00
446.95,446.0983,2025-01-03 11:02:00
446.99,446.27386,2025-01-03 11:01:00
446.96,446.05466,2025-01-03 11:00:00
446.94,446.28146,2025-01-03 10:59:00
446.79,446.1092,2025-01-03 10:58:00
446.94,446.48032,2025-01-03 10:57:00
447.0,446.4811,2025-01-03 10:56:00
446.94,446.77374,2025-01-03 10:55:00
447.0,446.73294,2025-01-03 10:54:00
447.13,446.82953,2025-01-03 10:53:00
446.96,446.60516,2025-01-03 10:52:00
446.95,446.51654,2025-01-03 10:51:00
447.14,446.3571,2025-01-03 10:50:00
446.91,446.25998,2025-01-03 10:49:00
446.91,446.1794,2025-01-03 10:48:00
446.56,446.09125,2025-01-03 10:47:00
446.74,446.11826,2025-01-03 10:46:00
446.82,446.08252,2025-01-03 10:45:00
446.7,446.11597,2025-01-03 10:44:00
446.56,446.00018,2025-01-03 10:43:00
446.72,446.09406,2025-01-03 10:42:00
446.74999999999994,446.1089,2025-01-03 10:41:00
446.74999999999994,446.2517,2025-01-03 10:40:00
446.74999999999994,446.24216,2025-01-03 10:39:00
446.73,446.2239,2025-01-03 10:38:00
446.74999999999994,446.23523,2025-01-03 10:37:00
446.74,446.1745,2025-01-03 10:36:00
446.66,446.24387,2025-01-03 10:35:00
446.83,446.235,2025-01-03 10:34:00
446.83,446.16827,2025-01-03 10:33:00
446.83,446.16968,2025-01-03 10:32:00
446.7,446.1026,2025-01-03 10:31:00
446.91,446.13718,2025-01-03 10:30:00
446.92,446.1364,2025-01-03 10:29:00
446.89,446.13986,2025-01-03 10:28:00
446.94,446.09586,2025-01-03 10:27:00
446.64,446.0997,2025-01-03 10:26:00
446.88,446.12524,2025-01-03 10:25:00
447.03,446.1551,2025-01-03 10:24:00
446.98,446.24854,2025-01-03 10:23:00
446.98,446.20303,2025-01-03 10:22:00
446.98,446.33606,2025-01-03 10:21:00
447.05,446.27786,2025-01-03 10:20:00
447.12,446.38556,2025-01-03 10:19:00
447.14,446.3101,2025-01-03 10:18:00
447.14,446.37845,2025-01-03 10:17:00
446.9,446.21582,2025-01-03 10:16:00
447.13,446.31955,2025-01-03 10:15:00
447.15,446.1835,2025-01-03 10:14:00
446.94,446.25775,2025-01-03 10:13:00
447.14,446.10437,2025-01-03 10:12:00
447.14,446.2535,2025-01-03 10:11:00
447.1,446.24146,2025-01-03 10:10:00
447.09,446.26535,2025-01-03 10:09:00
447.05,446.17996,2025-01-03 10:08:00
447.11,446.2537,2025-01-03 10:07:00
447.11,446.27048,2025-01-03 10:06:00
447.1,446.49475,2025-01-03 10:05:00
447.16,446.483,2025-01-03 10:04:00
447.05,446.60638,2025-01-03 10:03:00
447.22,446.59454,2025-01-03 10:02:00
447.22,446.69122,2025-01-03 10:01:00
447.23,446.68954,2025-01-03 10:00:00
447.28,446.7037,2025-01-03 09:59:00
447.34,446.71518,2025-01-03 09:58:00
447.35,446.74036,2025-01-03 09:57:00
447.38,446.77618,2025-01-03 09:56:00
447.38999999999993,446.772,2025-01-03 09:55:00
447.43,446.86295,2025-01-03 09:54:00
447.3,446.78748,2025-01-03 09:53:00
447.47,446.86337,2025-01-03 09:52:00
447.29,446.82404,2025-01-03 09:51:00
447.25,446.9175,2025-01-03 09:50:00
447.25,446.83572,2025-01-03 09:49:00
447.27,446.8399,2025-01-03 09:48:00
447.29,446.71396,2025-01-03 09:47:00
447.25,446.75467,2025-01-03 09:46:00
447.06,446.66687,2025-01-03 09:45:00
447.02,446.73816,2025-01-03 09:44:00
446.99,446.6051,2025-01-03 09:43:00
447.0,446.5921,2025-01-03 09:42:00
447.0,446.47452,2025-01-03 09:41:00
446.89,446.4909,2025-01-03 09:40:00
447.0,446.5108,2025-01-03 09:39:00
447.0,446.66086,2025-01-03 09:38:00
447.0,446.66678,2025-01-03 09:37:00
446.99,446.66156,2025-01-03 09:36:00
446.97,446.56055,2025-01-03 09:35:00
446.97,446.49637,2025-01-03 09:34:00
446.96,446.41855,2025-01-03 09:33:00
446.97,446.4105,2025-01-03 09:32:00
446.89,446.42236,2025-01-03 09:31:00
446.99,446.46716,2025-01-03 09:30:00
446.83,446.401,2025-01-03 09:29:00
446.83,446.58688,2025-01-03 09:28:00
447.04,446.5698,2025-01-03 09:27:00
447.05,446.71912,2025-01-03 09:26:00
447.04,446.6438,2025-01-03 09:25:00
447.1,446.6608,2025-01-03 09:24:00
447.09,446.58966,2025-01-03 09:23:00
447.1,446.55786,2025-01-03 09:22:00
447.06,446.50223,2025-01-03 09:21:00
447.0,446.41415,2025-01-03 09:20:00
447.06999999999994,446.32654,2025-01-03 09:19:00
447.06999999999994,446.3236,2025-01-03 09:18:00
446.9,446.27597,2025-01-03 09:17:00
447.0,446.19534,2025-01-03 09:16:00
447.0,446.2372,2025-01-03 09:15:00
446.99,446.15384,2025-01-03 09:14:00
447.0,446.1692,2025-01-03 09:13:00
446.99,446.19263,2025-01-03 09:12:00
446.96,446.24878,2025-01-03 09:11:00
447.0,446.32,2025-01-03 09:10:00
447.0,446.47485,2025-01-03 09:09:00
447.0,446.60916,2025-01-03 09:08:00
447.23,446.73087,2025-01-03 09:07:00
447.28,446.77313,2025-01-03 09:06:00
447.29,446.82126,2025-01-03 09:05:00
447.3,446.70944,2025-01-03 09:04:00
447.24,446.64883,2025-01-03 09:03:00
447.29,446.54254,2025-01-03 09:02:00
447.29,446.5658,2025-01-03 09:01:00
447.22,446.53165,2025-01-03 09:00:00
447.27,446.49792,2025-01-03 08:59:00
447.24,446.4847,2025-01-03 08:58:00
447.25,446.5541,2025-01-03 08:57:00
447.24,446.64413,2025-01-03 08:56:00
447.62,446.7464,2025-01-03 08:55:00
447.55,446.8151,2025-01-03 08:54:00
447.43,446.9223,2025-01-03 08:53:00
447.4,446.93277,2025-01-03 08:52:00
447.36,446.97147,2025-01-03 08:51:00
447.48,447.00943,2025-01-03 08:50:00
447.6,447.032,2025-01-03 08:49:00
447.47,447.012,2025-01-03 08:48:00
447.49,446.89374,2025-01-03 08:47:00
447.48,446.90918,2025-01-03 08:46:00
447.5,446.81155,2025-01-03 08:45:00
447.51,446.8907,2025-01-03 08:44:00
447.56,446.91196,2025-01-03 08:43:00
447.6,446.97668,2025-01-03 08:42:00
447.52,446.91367,2025-01-03 08:41:00
447.48,446.89023,2025-01-03 08:40:00
447.5,446.90155,2025-01-03 08:39:00
447.5,446.84943,2025-01-03 08:38:00
447.46,446.78265,2025-01-03 08:37:00
447.47,446.7529,2025-01-03 08:36:00
447.49,446.76236,2025-01-03 08:35:00
447.5,446.84134,2025-01-03 08:34:00
